city,country,customer_id,customer_name,datetime,ecommerce_website_name,failure_reason,order_id,payment_txn_id,payment_txn_success,payment_type,price,product_category,product_id,product_name,qty
Andrewport,UK,7b6557de-ad16-480d-8c75-2d1d1179d9be,Jill Simon,2023-12-11T08:58:55.621Z,AliExpress,"",bd553e51-5a7e-41a5-be40-a1b2f443a3d5,4c57a68d-5ceb-4240-b848-fd5fb839be92,Y,Wallet,590.67,Clothing,732bd049-eaab-48ab-8274-aba35732f3e4,friend,10
Ayalastad,Canada,0ea44b5c-9f5c-45e5-bfdb-a7136c685829,Kendra Rogers,2023-11-07T15:38:40.889Z,Amazon,"",75a5d2f2-eab3-4696-8a11-d6db96af2fd3,d34e6abd-f866-4039-9570-89948bdb7c66,Y,Internet Banking,260.25,Sports,f162b919-0d78-409f-87cb-ce332ee1d26d,option,8
Port Eric,Canada,913d7501-a3e0-49d6-b087-19005875cd59,Juan Leblanc,2024-07-22T16:25:37.641Z,BestBuy,Payment Gateway Timeout,09aee7b6-da38-4c31-a31a-a0983467b7a0,97c33c77-0a54-40c9-a20c-250b36f415bb,N,Internet Banking,276.62,Electronics,c56f9406-90b7-449e-9844-0abc82213b62,prove,3
Nicholastown,USA,45ea9b33-4fd7-4630-90b3-86cf787c4e73,Michael Walker,2024-10-20T03:47:42.603Z,Amazon,"",43747465-d8ae-454f-a032-d9ff6347f2aa,e1c238ad-927a-4e78-a809-cc7aff241a3d,Y,Card,354.75,Beauty,c05ac650-a250-4eae-ab13-da2e56803468,walk,9
Lorimouth,India,edf0eb00-cb4b-4df8-b313-929245a50ea3,Jesse Saunders,2024-09-27T07:59:22.688Z,Amazon,Card Expired,e95a8f5b-705c-4084-83b0-9d80ab28c775,31b35624-a3d4-4259-aef3-bc28d89f969e,N,Wallet,329.96,Electronics,6b553409-1646-4315-a733-fa0698cb55be,then,10
New Cristian,Australia,ea649f8d-0956-46be-8ec2-2237b43be697,Emily Rodriguez,2024-05-27T11:49:56.224Z,eBay,"",57670a37-dd32-485c-afb4-c2a3e5058e94,ea503358-d21e-44b5-a776-f9912da6d0a8,Y,UPI,588.7,Sports,e611e5fc-f5ff-4bda-bcc7-717c6b9b7913,water,9
Lake Theresaville,UK,ffdfa2d7-05cd-4164-80ad-1976e46f4b80,Kyle Gibson,2024-09-05T08:22:27.426Z,BestBuy,"",11cd4c67-2bb7-49c8-90d4-acb0a5e4663a,92ca69ab-f66d-450c-9d51-37f2b48ab6d0,Y,Internet Banking,688.05,Electronics,49f2f7f6-d10a-407f-9b7f-59d437226536,us,9
Donaldtown,Canada,e5c03e39-0a44-4228-9bf1-2c57ea789644,Tricia Green,2024-03-11T20:51:39.294Z,Flipkart,Authentication Failed,e0859e7d-1048-4365-830f-daa3f7800d84,b82e6e2f-0865-4ecc-8198-171b032c85a3,N,Card,606.92,Clothing,18a6e645-17a1-4f49-a5c2-be04c584aade,Mr,10
New Amberborough,Australia,44e5a93c-1c86-4886-b4ff-9fe1cc4ea47a,Stacy Browning,2024-07-20T07:27:42.209Z,BestBuy,Insufficient Funds,1b1431a0-4a21-4755-a7fe-642e1853d3b8,c2e9af51-e9f1-49a5-b32b-40b849e189be,N,Wallet,416.4,Home,3ee69727-afea-4290-84a9-cfd428f74a75,manage,2
Whiteville,UK,8d000b00-3d11-474c-8598-c52acdd10881,Thomas Roach,2024-02-04T10:35:51.694Z,BestBuy,"",d29b7804-5819-47ab-ab37-324622e674fa,d75e3c9a-d8e5-424a-ac19-c3a0ea74534e,Y,Card,841.27,Electronics,4c1e5110-5726-40b5-8d01-7ee660fb601d,standard,4
New Latashaville,Canada,acd2ec65-6528-4d4a-bb8d-2ff82c0da1cc,Erica Carter,2024-01-29T01:34:48.750Z,AliExpress,"",f3c3962c-2415-4c92-89aa-ddc8928a1e5a,df0618b8-8a08-450e-b93f-4af57702d2eb,Y,Internet Banking,78.67,Sports,6c462289-4973-45b1-8720-a32f778967c6,wrong,8
North Sarahville,Germany,07c936ee-c376-4e0d-a013-985af5acaf15,Erica Nelson,2023-11-12T04:20:32.632Z,AliExpress,Insufficient Funds,6597bbed-de10-44f6-ae33-647d3dd602df,b35f116e-8d78-46cc-be09-1b61394e5cdd,N,Card,19.07,Automobile,12b08d51-d098-488a-a926-847f2c1259fa,always,9
Hallland,India,32c10af4-c4ea-4a5a-9a95-1b05c64b8a94,Corey Thomas,2024-06-30T15:32:10.239Z,AliExpress,Authentication Failed,bc37d191-7946-44af-aec8-c5c885f37a13,70d245cf-2bd9-4969-a570-c8973de7561e,N,Card,690.11,Beauty,85048151-b5d0-44a5-b7d0-088e3c2d7050,detail,8
East Stephaniefort,Canada,e9c920f7-4fa9-457a-a350-a961e58c607c,Kristen Baker,2024-03-26T10:03:06.919Z,eBay,"",8a5e70f9-14e9-47fc-acf5-a84115f88563,c315520b-eb32-4941-b187-6003ad935888,Y,Wallet,564.07,Sports,03a0caab-e518-4144-bf49-76f35a352e38,TV,5
Teresaside,India,f7f6ca42-4be9-483b-8bad-f5ad2d58b657,Victoria Le,2024-09-29T10:10:06.039Z,AliExpress,"",92a6a227-58be-497e-8eb7-73d21acc9ac8,04fdd070-c3df-4404-a7c5-071e8d339f31,Y,Internet Banking,227.27,Electronics,a1784c71-c3cc-4519-bb7f-6b146cd8ec98,general,8
Port Sheenaton,Australia,ceb453bf-cbc3-4a5a-8aa5-20139242c64a,Jose Pacheco,2024-08-07T16:44:06.963Z,Amazon,Card Expired,e53dc1bf-b40a-43d9-ab09-d51e96b50bac,aab6c20c-f552-48a9-8828-a3c228eb9c2c,N,Card,657.67,Electronics,fbaf39d4-7075-4db1-8922-b69413d537c7,manager,5
Hopkinschester,Canada,0b5945f9-b95f-405a-a8c5-47c3452b026d,Margaret Martinez,2024-09-11T11:05:03.694Z,AliExpress,Payment Gateway Timeout,84b5aaf6-b5f7-4cd9-a83f-ebafd95e6efd,7cbf1325-8365-4e92-85b0-21a9b579e43f,N,Wallet,784.45,Automobile,d77f7f46-6fd5-475d-9026-c141afda2fa4,set,10
Anamouth,Germany,1a63e1e9-971c-47b2-9ff0-917c74a4e4cc,William Guzman,2024-02-10T13:04:09.777Z,Amazon,"",4b1ec176-40f5-4e8e-8e56-340474104ad7,c260386d-6671-4624-9e63-7e32e30f134e,N,Internet Banking,402.69,Automobile,dd2fb5a1-0800-4fdf-acb8-93d14a768593,quality,7
North Robertmouth,Germany,ef83c8b8-90f0-4369-b6fc-56bd8acb5061,Lisa Gray,2024-05-19T22:04:44.327Z,AliExpress,"",e5fab476-5c29-4ff5-9b1d-9f4fbe360f7a,abf20157-7178-4e39-a35d-87076f725da0,N,UPI,959.97,Automobile,8be26c17-4939-4be2-8ebd-d18a1c2ae9b4,late,1
West Alyssafurt,Australia,e18d8207-6d69-4a55-a337-639a4b5e8de4,Andrea Hines,2024-02-03T08:16:17.372Z,eBay,Card Expired,88b285ca-cd18-43dc-8fdf-8f99379c42e7,ccd8441e-f16a-41a6-88f7-c27fa8cf7766,N,Card,894.51,Clothing,cd6442e1-3a05-4d1d-867a-3d341f480e9a,pull,1
East Davidside,Canada,48eb7ff3-5e8b-48da-a18b-06124b0f2662,John Johnson II,2024-07-06T14:17:37.500Z,eBay,"",457fbdef-d1b2-4289-8c5f-db61712b75bd,8225d7a3-2f7b-401c-8eef-1a2db8a29ac0,Y,Card,389.81,Home,aa076303-c273-489e-bb53-171be8c75cab,else,3
Saraville,Canada,122c5472-a682-4524-9805-6deaad71c03f,Megan Moyer,2024-03-14T09:11:29.404Z,AliExpress,"",6507547e-c07e-49b2-8747-4cd8dcc49842,0f76cc72-7ce2-4a11-9baa-f3b3d5525814,Y,UPI,785.04,Home,912416b3-4204-4b4d-bd84-cd70fbc30c84,on,8
Lake Robertville,Canada,e6fc4a85-0308-4fdf-a289-ff5aab6e9938,Bobby Brown,2024-09-03T08:17:04.043Z,Flipkart,"",9bf8ab3c-e5ef-4b07-83e0-cf7dffc6e123,fb94b093-0500-4e3a-b454-bff4faf31829,Y,UPI,27.33,Automobile,0750bbea-4727-4a30-afa6-18c0f28f418d,size,3
East Michaelland,Australia,419b74f5-6464-4d0c-9958-eea8bb80764f,Joseph Chang,2024-04-22T00:11:26.977Z,AliExpress,"",64dff1e5-4537-4774-8b95-ca0899e398a5,5db03ba1-5c1e-4451-a785-ae39ebb76d66,Y,UPI,765.28,Home,036fa92b-ca8a-4a43-ab9a-f01e0ae4cbc1,best,8
New Kaylaview,Germany,7591b928-8f02-4a07-b1c3-bbc448e6ef89,Katrina Nichols,2023-12-24T15:26:39.322Z,Amazon,"",005da160-b188-4614-85aa-8cff4c8eadf7,6c06a2eb-519d-4515-a8a8-9f9ca53cd93e,Y,Card,250.65,Home,94936de0-e565-4c4b-ad7f-0b5acf15c6e1,quality,10
Port Brian,UK,456f55ff-efef-40e4-b6e8-327d36145c68,Catherine Webb MD,2024-01-20T09:37:18.208Z,AliExpress,"",527a0f57-e61f-4916-9c9a-000482ea6820,8cfec5ec-06c3-47f7-82df-7ad8b02b94ed,Y,Wallet,115.75,Sports,c5c043f1-fecd-41cf-943b-1cba224e3a10,argue,4
Robertsonbury,Canada,c61b2825-1109-4e6f-aa59-73e29d8bf3c8,Angela Richards,2024-06-14T08:06:04.144Z,Flipkart,Authentication Failed,bf6dc1d1-b137-427d-bd19-b823e3721524,bc0bbbfc-5813-458e-a926-e6400d07a0d2,N,Wallet,597.3,Home,02791b93-f642-4a0d-958c-f4a8dd3fdeb3,color,7
Juliehaven,India,074a95dc-fed3-45a7-a571-ff2172f87cd7,Mrs. Angela Smith,2024-04-21T14:46:14.429Z,Amazon,"",c70a4624-daa0-4dd3-83ce-fda1480e0c29,21813484-2a55-46c6-adad-b8a280d092f8,Y,Internet Banking,330.61,Clothing,bf50ab19-7a96-4b05-a89f-88062950b4ee,exactly,7
Baldwinchester,USA,a9994ae2-6123-4484-8c99-8d5dfe71111a,Lucas Wallace,2024-10-04T15:31:08.907Z,eBay,Card Expired,2061cb5a-1767-452b-9ca7-e049488a7d9d,bcb43c3c-892f-4dcd-a2b7-1c9d394f225e,N,Internet Banking,696.32,Sports,bcaed9ac-a801-401e-9762-11b2a4d36355,especially,6
North Lesliebury,UK,6fa1b950-542e-45a8-8d6a-33f1aa4ed8e8,Sarah Burns DDS,2024-05-29T21:58:10.754Z,eBay,"",0f8f18b1-8ddc-4c59-82f3-47a0df116070,716ba26e-7758-42d3-a777-ad00b4918256,Y,Wallet,713.92,Electronics,1307d848-67fc-4098-adf0-e1c695a96703,job,8
Port Whitney,India,fda21f33-bfb8-40a5-a1b1-d82563c67f85,Sherry Brock,2024-07-07T07:46:16.117Z,eBay,Card Expired,90de11df-d232-43cd-bafb-f2a7469a3cd2,3d44efb6-4af0-47af-8e22-d16423faee07,N,Card,135.01,Electronics,a95e8807-a9a9-4213-bc2e-ace04c9aae4e,water,4
North Jesseland,UK,99dffb02-d79d-430d-92ea-514050763fa0,David Smith,2024-06-22T02:12:19.725Z,BestBuy,Card Expired,8f1f4c92-9f39-453e-a9b6-9bbbf2074b76,d75ec70a-62f3-457d-b8ff-0672fc899476,N,Internet Banking,418.61,Beauty,401763bf-060c-4308-a61c-bbec78b8a95e,pass,6
Lorraineland,UK,6adb8e05-db4c-4c53-a939-ba03df87bb2f,Rita Anderson,2023-11-12T01:03:56.434Z,BestBuy,Insufficient Funds,b6ea266f-caee-4703-94f2-94fe5f3efa30,05ec359e-7909-4602-a7fa-2f654b8eb01f,N,Internet Banking,813.45,Electronics,869f566a-01e6-4e4c-afb2-fd10b2fa9ede,result,4
Woodhaven,Australia,bdb2e25f-32cf-46ea-ad62-cb1dfdd30f24,Morgan Potts,2024-01-28T17:09:24.985Z,AliExpress,Authentication Failed,38620649-e3c3-41d7-b699-42e45e5e8881,b6b66d68-dd29-474c-939a-8112d6e79f11,N,Card,259.77,Sports,b0e5eee6-b230-49b5-a839-63484bfe15e8,here,6
East Rebecca,Australia,67204ecd-8a27-4738-8d20-bc87a0b9b4ba,Patricia Sherman,2024-04-17T20:58:47.928Z,Amazon,Authentication Failed,235bb31f-ccbd-48c5-8482-2fec011f6604,7fbf7850-42a3-449b-b21c-10f3c78a02de,N,Internet Banking,798.37,Electronics,85324564-35fc-4e4f-910a-db2ccb6d3e86,may,5
Marytown,Australia,dc0df58c-bbf5-42dc-8f89-c331de93226f,Paul Scott,2024-03-04T22:57:30.208Z,BestBuy,Payment Gateway Timeout,44192336-071d-43bb-9af3-c5ab81c770d8,a3f10ba6-5e00-48fb-a324-28ad02fdf73b,N,Card,212.67,Sports,f70053c4-5456-4cec-a648-89f3dfad25ef,color,6
Whitemouth,UK,2445a3f1-b6c7-4879-98c8-15a7a01101e1,Maria Bright,2024-09-01T08:09:15.060Z,BestBuy,"",879a9af3-dc19-4333-9c43-2bc0dda2be79,6b7a2b3d-7d97-4a07-9676-5d985ded359e,Y,Wallet,594.65,Automobile,643080c3-bd9b-4213-b9ef-11d97f39adb9,class,7
Schwartzborough,Australia,3f829b68-ad99-47e4-80da-ec3aa90ef3d8,Julie Moreno,2024-03-31T07:14:07.629Z,BestBuy,Card Expired,2867fca9-39b5-4fa4-a68f-8f3c701a6f96,b0a550b7-bde3-4340-9763-8cad00a46ee7,N,Internet Banking,939.71,Electronics,72213033-ac4a-4188-991b-42ba09813a96,good,8
Randallchester,UK,313c8127-52a7-41a1-a132-08e97e696f40,Brandi George,2024-04-13T23:01:01.819Z,Flipkart,"",ec4d1a82-4d50-4a8c-bcd9-69beb43b2649,aaa1852f-681a-4396-861b-f7edb34dbf1c,Y,Internet Banking,928.31,Home,61bf996b-c2b2-4203-991c-58cfdb5fd7e6,strategy,1
Paulfort,Australia,bcd52196-e219-4a44-a8e2-01bbe2facd63,Paula Wilson,2024-08-26T03:46:43.247Z,eBay,Card Expired,d25725b5-397c-40f3-ae66-b889a34d46e4,287b006a-8076-49f4-822b-a7d1bd298666,N,UPI,633.89,Automobile,aa99b48b-163c-44db-aab8-c90dbbee41c6,fact,9
Jamesmouth,India,3674cdc4-8c97-4b0d-9b8b-3c9ed3bd00a3,Mark Rice,2024-08-16T12:28:46.808Z,Flipkart,"",6f43326c-bbc9-42d7-bd04-e6ac008aa870,b384144e-5e87-456a-ab7d-e3f8c9e9a8d2,Y,UPI,449.65,Clothing,83788bdd-32b5-473a-b2a6-d56b538e1b6e,interesting,1
Nathanton,Germany,8199f28a-1f1b-4798-90fb-9da9266004ba,Nicholas Williams,2024-07-07T04:17:57.827Z,Amazon,Payment Gateway Timeout,ce154c32-a652-43ca-9349-77db33a9056a,4be74fa6-a317-4577-88b8-43e0bf0d0d89,N,UPI,749.02,Clothing,0c84ca02-75db-479a-8a5b-ff85e56eafac,feel,3
New Christian,Canada,c139b04e-a15f-43cb-963a-1a320f66a5ae,Angel Burns,2023-12-02T17:46:44.831Z,Amazon,"",827d58b1-ea5f-4b64-bb04-57f3a185c27e,e5f0944f-4746-47aa-9828-75dda97215cf,Y,UPI,737.47,Clothing,0fd0287f-8c06-45e3-aded-25345dd675da,white,1
Port Brandon,Australia,0f01fd76-1868-4f2b-9070-a2f3f4d75fcb,Sandra Townsend,2023-12-17T16:44:52.406Z,BestBuy,Insufficient Funds,e9963972-7471-4bad-a12e-45bc451263ea,46d4bd48-e05c-43b7-b451-6c4a6aa647ae,N,Internet Banking,708.16,Beauty,186c1b39-340f-400d-b64a-6b2e3da75b3d,soon,7
West Catherine,UK,baebb6e2-1efb-422c-b608-6d60d0e5a4d8,Hannah Smith,2024-01-27T22:50:14.417Z,AliExpress,"",0cc935d7-5112-4b30-b0a7-88522a8a67a3,cf0c8e49-bf89-4a3f-9be5-bc6eefe709de,Y,Internet Banking,564.76,Beauty,3d779230-aeec-4742-8516-dcb5709b3cad,build,1
Prestontown,Germany,028d76e6-bc62-4463-8dc7-ecc451a81bf6,Eileen Adkins,2024-09-01T01:55:04.287Z,Flipkart,"",4634aec6-3b18-4661-b409-68ef832907dd,3f2cd7af-347d-41dd-a85e-08cf75272e49,Y,Wallet,452.64,Electronics,5c17fb34-7142-49e9-b621-ad87aea11cfb,employee,8
Suarezmouth,India,8a17d2db-0e46-45a0-ab62-0b7a765db179,Diane Rogers,2024-05-05T20:38:46.458Z,eBay,"",79f16c56-28d4-4f6c-a31d-7c893f47e233,cac789c2-4d11-493b-943e-96d697d9b226,Y,UPI,279.57,Home,9851c7aa-7e17-44a2-b47b-5f8d3290f445,idea,1
Christopherburgh,Germany,e3a71ba7-949a-4693-ba02-b79d8da7706c,Devin Rivera,2024-03-20T17:49:27.002Z,BestBuy,"",de049051-bbc8-4363-ba38-9ef927cfbe8c,abc7840a-f61e-486b-9762-7f2e457cf023,Y,Wallet,138.63,Automobile,c3d0188d-ce7b-4eb2-b110-50d0b06933ef,child,2
Williamsmouth,USA,ac7ea932-b6d6-47f1-b774-3cbaad4d9e43,Lynn Gibson,2024-07-04T18:31:22.954Z,Flipkart,"",f1915469-bf36-4fb8-96f5-6aa5d6421c59,ea61d947-6b2c-4af5-aba6-7c6e4c594339,N,Card,906.71,Sports,79cefb0a-866f-4284-aaaa-c7376e8645f4,authority,5
West Laura,Canada,a56c065c-3560-4846-b83d-94141a0c6984,Kenneth Allen,2024-07-05T03:13:11.164Z,Amazon,Card Expired,8b5d2c2c-b4ff-492d-9dd5-a0e5938e9fd2,5ffe7831-ef18-4c00-af6d-4e50581599d3,N,Wallet,943.51,Electronics,6a5a21de-5964-402c-bb8a-5cbf7ed4857e,deal,9
Williammouth,Germany,297872f8-5257-40e0-bc88-c28d4ec79dc4,Katelyn Johnson,2024-10-22T07:50:35.476Z,Flipkart,Authentication Failed,a9f7c446-16e4-470d-9b31-77c2f197e4fa,ad9f7f69-df56-4d64-8b99-af560c9b0c34,N,Wallet,668.5,Electronics,27569425-7381-4d50-a8c3-5bd32db5681e,environment,1
Riosborough,Australia,f8306fbd-27f0-44bf-a2ed-5dc97a9d592e,Christine Black,2024-06-28T18:31:21.252Z,Amazon,Payment Gateway Timeout,c7dfb65e-2b81-4de2-a5ec-bd9fbcd2e3db,242e343f-8f15-4d54-a8c9-098cd315cc0b,N,UPI,840.36,Automobile,1fd89542-f65b-4b09-88af-c900a14bb06f,hit,10
Jennyport,Canada,754a9c79-6d5d-4645-b409-91eaa70dd986,Jeremy Wallace,2024-05-03T11:46:00.069Z,AliExpress,Payment Gateway Timeout,d96efc13-9748-47af-b147-ebd585e16e02,c36b04ac-ad25-4c3d-b000-91676ffe0146,N,UPI,713.22,Clothing,41ef1351-20fa-45cc-ba19-e1f283a3b1f0,soldier,6
Lyonsville,India,e7737dd2-44a2-4bae-a5fc-08e5b5b8ef35,Michael Bailey,2024-10-28T10:29:58.002Z,eBay,"",b3ab2d1f-58dc-4316-acfc-201df989d0ec,60513ccc-aaed-4e8d-8d89-5511924adce7,Y,Card,127.77,Clothing,134466e1-fe55-48a4-badd-70f2c40f0a9a,force,4
South Amanda,India,59361af8-6840-4061-a66f-e1c1c2582c63,Deanna Miller,2024-06-16T11:46:02.462Z,Amazon,Authentication Failed,8a9f9998-194a-45c9-94ca-571945c7f23c,2c4ded8c-12da-42c7-b496-e72de58bc62b,N,Internet Banking,663.21,Electronics,1b5573b6-37dc-4c8f-ad2a-37f9d2c57545,recent,7
Karenview,Australia,4ed829a4-5415-46d0-9867-4a7595e0faf3,Rita Kelley,2024-03-23T23:09:32.395Z,Flipkart,"",fc71fb0b-e969-4978-838a-e5a3c1e67e27,a8b82133-fb40-44a8-8df8-fc051a01c779,Y,UPI,803.02,Sports,acc6121f-120d-48c5-91fa-d156c3df81f0,happy,10
Markhaven,Canada,be1b08cf-ce82-460c-b53a-c606c499c165,Troy Ford,2024-05-20T15:14:13.441Z,eBay,"",ea71418c-b682-473f-943b-02d39cd2a23d,fba29591-efb1-42d4-936e-af5edd557289,Y,UPI,18.93,Beauty,632f2efa-3c41-4911-88d5-ea841ae19d41,everything,5
Zhangchester,Canada,19d52dad-6be3-4a80-8bfc-565467255d2e,Ivan Paul,2024-10-10T19:39:58.712Z,BestBuy,Card Expired,ca44b265-5c96-4403-a83e-278033185c83,7cde8884-7bfc-4935-9a08-d51a18d5814e,N,Card,495.25,Electronics,ea751229-7ad2-4481-b2fb-c8c8faa44407,close,6
Port Corey,Germany,544e3df0-a2c4-4ef2-9505-9cb3c78f1d9a,Joseph Morrison,2024-05-10T01:17:06.479Z,AliExpress,Authentication Failed,20a6aba0-3e96-4c08-9ee1-c07fa436c946,9274b96d-f050-4653-a9f5-cfaad7aa72d4,N,Wallet,61.73,Electronics,46930549-1a4f-45f2-b0d9-331da0bd46dc,national,2
North Judithside,USA,c66ac832-94d0-43b6-a7b2-f175823f2dd9,April Small,2024-08-11T21:18:05.514Z,BestBuy,Card Expired,79c7025d-82a1-403b-b92f-ed89e97eab33,b702541b-40c6-46a1-bed5-d9841f88a883,N,Internet Banking,57.27,Beauty,0d232cbf-330d-4447-bc18-badcc1cc9144,opportunity,5
Tannerhaven,Germany,03c7fd91-d9d4-4ea2-ab0d-31219f94a8e2,Steven Mccarty,2024-06-18T14:44:18.752Z,eBay,"",4272fe24-73b4-46ac-ad2e-39945f7e006a,fa0439b8-e377-43da-9d96-089d50ee56f9,Y,Internet Banking,465.14,Electronics,029a3861-866d-46b7-9a7c-9c4c7d5586e3,outside,6
Kathystad,UK,a0905c87-55cc-4f59-9e40-a4dabf8307dd,Erica Webster,2024-02-15T11:40:22.183Z,Flipkart,Card Expired,89e56813-b45a-498e-9728-3b2641f27d71,36397f04-37b3-478e-bf25-96b7e5fa5a78,N,Card,670.78,Beauty,59a63233-403b-4af5-b7a4-7ab2eef4b948,from,6
Danielberg,India,77e53c58-2a9d-4845-a241-738bde361c7f,Sonia Durham,2024-09-30T23:31:41.034Z,eBay,Card Expired,e9194cae-d59d-4727-b5d7-70224f0929a1,9a2845e9-0b70-49df-82fa-3464628de932,N,Internet Banking,585.55,Clothing,5a4519d5-4ed2-4985-9e24-86f21a2867e5,above,3
East Sierraburgh,Canada,60d8638f-3338-431c-b3c7-0a443d130b80,Amy Mccoy,2024-02-26T01:18:10.964Z,BestBuy,"",ae9ffa1a-9eb2-4790-914d-679cd3f97d5f,d3f01948-8263-451e-84fe-e9e980493215,Y,UPI,962.2,Electronics,3dc56a4b-156e-4086-9f68-a3da59e5d31b,trip,3
Lake Ronald,Canada,eae634b0-c646-4e45-b7af-c25e7e0c6b18,Stephen Ryan,2024-09-22T06:48:32.472Z,Amazon,Card Expired,f942aa75-8fe7-4c07-94ea-ccccb5b77c42,b2315193-57d9-46fb-bd32-1f43cbb8b4ba,N,Card,981.59,Clothing,63a00fec-9578-4d06-a307-54625c7a7895,several,3
North Andreshire,USA,11f60fae-10cd-4b29-a8dc-0c08af9716dc,Peter Decker,2024-02-01T14:56:37.826Z,Amazon,Payment Gateway Timeout,7f04a384-26e5-424f-bc9a-b10cf879ad31,eeadb150-362a-4ff1-af8e-7bde09278a45,N,UPI,995.85,Electronics,ed9e9e7e-6a57-489f-9026-138f54bcdbb6,structure,1
Nicholemouth,Canada,7031bb8b-05f5-43d8-9de6-00cf9e3aeed8,Juan Bradley,2024-06-15T17:34:31.776Z,AliExpress,"",22a81795-fbae-4640-b08b-dbcae497ae3d,00811cb8-1d75-486a-95c0-8c8d22c8f7ba,Y,UPI,45.15,Clothing,f92bbfb3-d03a-4832-ac8d-b7667a790d24,everyone,2
Millerside,UK,ca6f0d38-3ad0-4d80-b686-04714beeff0d,Brooke Cline,2024-02-18T20:28:18.509Z,Amazon,"",bbc16ba4-b1a3-4c82-b811-04d93c50e987,6481ec65-3634-490e-9932-a8e3e32025f3,Y,UPI,602.61,Home,ca0ad10d-26eb-46ee-bdf7-ca69cfc808a1,central,6
Masonville,India,3b6f7453-94d3-44c4-a284-d4bff1e24e09,Elizabeth Matthews,2024-04-10T01:01:31.437Z,Flipkart,Card Expired,df5e8593-b418-4c84-87db-b3b9d12b8e5f,b6e7f95d-be5a-4226-95f7-e13fe9e763de,N,Card,475.46,Clothing,2453450b-e30e-43da-a34f-b78af7eb9650,travel,1
Chadburgh,Germany,d9d067f1-fff2-4f07-9168-2149e5513514,Angela Salazar,2024-05-18T03:55:44.262Z,eBay,Authentication Failed,61a7edfc-a2e3-4718-8cc7-1d41a22df980,55ac73f0-e836-4eff-8f7d-844a77bbd2ef,N,UPI,566.86,Home,fce74ed1-e913-4319-8d5e-f1685e54373e,form,1
South Michelle,UK,49b527b3-b377-4d4b-88bf-41365017b758,Becky Gonzales,2024-07-24T13:17:23.688Z,Flipkart,"",bea720e5-273f-480d-8789-9bf8727998a5,858990e8-93f9-4704-af00-1d5d1a4f2440,Y,Internet Banking,610.9,Sports,41a72947-0c5b-4748-9421-43cf523a1eec,blood,3
Ryanmouth,India,c1ac0bae-a26d-463c-acee-b015c7fb74a8,Gary Mcneil,2024-02-26T21:02:59.778Z,AliExpress,"",aaa8eec4-b8f1-4f4f-98d1-ad076310d735,2b5f023e-6e63-40ee-a352-db8723d0a764,Y,Card,537.77,Clothing,75e13124-4ec6-4edf-a1aa-ba6d774d1b17,rate,1
Lake Howardview,Germany,12d0fbcb-c49b-49a7-9850-767995bc93d8,Phyllis Gomez,2024-05-29T22:22:43.680Z,BestBuy,"",ade1fdc3-a3f2-438f-84ca-30af4e55615c,95829f53-8891-496d-842a-a80050d295a4,N,Internet Banking,84.11,Automobile,81729afb-33cf-4a8c-beb1-1e8a5c2f8460,ask,2
Morrischester,India,1def39ea-b258-4ae6-b8df-aac00f8d1d2e,Tanya May,2024-10-14T05:12:14.040Z,Flipkart,Payment Gateway Timeout,df4c85b9-e6b7-4c1d-be3d-0f9ee99765a1,1c09d3cd-fd02-4751-88f7-eb2692ac50bf,N,UPI,883.38,Automobile,4681d9af-93f3-4eae-b3c9-a93a8499f6cc,like,1
Andrewfort,Canada,735cb7f8-64df-4c8f-a5be-04428860ce9f,Sarah Garcia,2024-05-04T04:10:53.069Z,eBay,Card Expired,eb6921ef-78cc-4346-b8d5-5662546d2793,ac766a77-de09-4639-8a01-cfa5f8ba2acf,N,Internet Banking,134.51,Home,ec0a9cb0-3c7b-4279-a72f-d42a3b270b92,month,6
Port Bethview,UK,922affeb-a96b-4964-89bd-5129c7a8e2d8,Scott Graham,2024-07-21T16:12:34.081Z,Amazon,Card Expired,5519326a-c205-431a-8550-0e81dccf1d11,0ea0f3ea-55f9-4517-ba66-4036d094dd7b,N,Card,746.44,Home,5ea6f23e-62ed-4660-9cfe-1a4d4cba6da9,late,5
Port Davidmouth,India,484f18ff-9236-4fee-ad75-7d296887a732,Jennifer Davis,2024-02-22T14:26:54.205Z,Amazon,Payment Gateway Timeout,b6d28528-203d-421c-801a-4d08bfa0f83b,f996560d-2273-44a5-bd4f-37bdb8f52674,N,Card,422.96,Beauty,57e26bae-36e1-443c-9984-b9e7fc6f66b7,positive,6
Brendanmouth,Australia,ad47f679-8409-488a-9ccf-a0b508d85779,Tonya Murphy,2024-05-02T11:10:05.007Z,BestBuy,"",d5ed4118-f16f-47f9-b572-e5f7deb27f1a,5d82f7ac-09be-4511-a2fb-e3dbeb7b9e83,Y,Wallet,452.57,Sports,7140209b-4cf8-466a-9ab6-236d8a3835c8,throughout,2
Megantown,Australia,61d00382-7f2a-4db4-9ed2-19bf35f140c5,Benjamin Sanders,2024-06-13T00:23:47.975Z,AliExpress,Payment Gateway Timeout,6d4ddc98-38b7-4f05-add7-59055a0f9f6b,054d3445-694f-4c4c-88db-cbe4b51e03b2,N,UPI,332.0,Sports,70567ed5-eb48-435f-9658-8df83da430ca,admit,1
